Customer ID,TotalRevenue,NumberOfOrders,TotalItems,AverageOrderValue,PurchaseFrequency
12988.0,505.82,1,126,505.82,1
12989.0,13551.75,33,6935,410.65909090909093,33
12990.0,955.5,7,480,136.5,7
12991.0,764.82,3,483,254.94000000000003,3
12992.0,93.35000000000001,1,21,93.35000000000001,1
12993.0,1259.6299999999999,8,751,157.45374999999999,8
12994.0,974.4200000000001,3,459,324.8066666666667,3
12995.0,211.32,1,108,211.32,1
12996.0,355.5,1,122,355.5,1
12997.0,2110.91,8,1186,263.86375,8
12998.0,920.08,3,1124,306.6933333333333,3
12999.0,455.88,3,342,151.96,3
13000.0,1032.5,4,548,258.125,4
13001.0,24042.65,33,13448,728.5651515151516,33
13002.0,414.13,3,201,138.04333333333332,3
13003.0,149.05,3,103,49.68333333333334,3
13004.0,11650.85,36,8768,323.63472222222225,36
13005.0,999.68,4,462,249.92,4
13006.0,81.57,1,55,81.57,1
13007.0,175.25,1,59,175.25,1
13008.0,612.13,3,379,204.04333333333332,3
13009.0,234.0,1,120,234.0,1
13010.0,330.12,2,323,165.06,2
13011.0,50.550000000000004,1,13,50.550000000000004,1
13012.0,2957.83,11,1559,268.89363636363635,11
13013.0,11097.43,29,5661,382.67,29
13014.0,5381.08,11,1979,489.1890909090909,11
13015.0,6579.78,11,3527,598.1618181818181,11
13016.0,789.89,3,527,263.2966666666667,3
13017.0,204.0,1,48,204.0,1
13018.0,9763.16,35,6746,278.9474285714286,35
13019.0,1229.95,6,397,204.99166666666667,6
13020.0,618.96,2,278,309.48,2
13021.0,4887.24,17,2546,287.48470588235296,17
13022.0,65.3,1,35,65.3,1
13023.0,1449.03,3,585,483.01,3
13024.0,555.87,2,181,277.935,2
13025.0,323.39,1,241,323.39,1
13026.0,1733.08,9,2466,192.56444444444443,9
13027.0,17239.2,19,42840,907.3263157894737,19
13028.0,661.3199999999999,2,798,330.65999999999997,2
13029.0,1927.3,5,194,385.46,5
13030.0,752.4399999999999,2,348,376.21999999999997,2
13031.0,3292.84,5,2309,658.568,5
13032.0,2815.96,9,1274,312.88444444444445,9
13033.0,220.55,2,98,110.275,2
13034.0,756.82,3,406,252.27333333333334,3
13035.0,1364.2,3,926,454.73333333333335,3
13036.0,307.1,1,38,307.1,1
13037.0,3914.9500000000003,12,2130,326.24583333333334,12
13038.0,908.46,3,360,302.82,3
13039.0,1010.73,4,290,252.6825,4
13040.0,676.99,2,355,338.495,2
13041.0,799.13,4,335,199.7825,4
13042.0,1488.59,3,812,496.19666666666666,3
13043.0,516.42,1,254,516.42,1
13044.0,4848.05,11,2548,440.7318181818182,11
13045.0,808.92,3,405,269.64,3
13046.0,949.25,3,505,316.4166666666667,3
13047.0,8428.53,24,3328,351.18875,24
13048.0,4049.13,9,2661,449.90333333333336,9
13049.0,1408.24,4,620,352.06,4
13050.0,11986.52,35,7015,342.47200000000004,35
13051.0,155.8,2,72,77.9,2
13052.0,3119.33,7,1424,445.61857142857144,7
13053.0,127.65,1,47,127.65,1
13055.0,2321.11,4,1821,580.2775,4
13056.0,209.48,1,158,209.48,1
13057.0,709.59,3,456,236.53,3
13058.0,271.40000000000003,3,52,90.46666666666668,3
13059.0,2291.77,10,860,229.177,10
13060.0,307.53,1,123,307.53,1
13061.0,248.61,1,107,248.61,1
13062.0,346.98,1,343,346.98,1
13063.0,188.4,1,116,188.4,1
13064.0,1666.8400000000001,6,668,277.8066666666667,6
13065.0,1055.05,5,381,211.01,5
13066.0,470.8,2,322,235.4,2
13067.0,508.51,3,131,169.50333333333333,3
13068.0,344.0,2,200,172.0,2
13069.0,9284.45,38,15171,244.32763157894738,38
13070.0,751.7,4,372,187.925,4
13071.0,129.22,1,30,129.22,1
13072.0,177.15,1,69,177.15,1
13073.0,418.08,2,261,209.04,2
13074.0,1378.74,4,826,344.685,4
13075.0,919.61,1,485,919.61,1
13076.0,135.4,1,44,135.4,1
13077.0,2740.65,11,2468,249.15,11
13078.0,29018.06,57,12032,509.0887719298246,57
13079.0,419.18,6,158,69.86333333333333,6
13080.0,280.73,4,193,70.1825,4
13081.0,56838.37,28,40077,2029.9417857142857,28
13082.0,7335.75,21,8466,349.32142857142856,21
13083.0,395.43,3,307,131.81,3
13084.0,122.39999999999999,1,144,122.39999999999999,1
13085.0,2433.28,8,944,304.16,8
13086.0,439.33000000000004,1,155,439.33000000000004,1
13087.0,313.64,1,86,313.64,1
13088.0,236.11,1,76,236.11,1
13089.0,113416.91,203,58932,558.7039901477833,203
13090.0,13091.74,24,3247,545.4891666666666,24
13091.0,2321.82,3,1339,773.94,3
13092.0,2140.28,12,664,178.35666666666668,12
13093.0,54144.25,55,25971,984.4409090909091,55
13094.0,2209.44,13,1896,169.9569230769231,13
13095.0,74.39999999999999,1,144,74.39999999999999,1
13096.0,419.70000000000005,1,6,419.70000000000005,1
13097.0,13324.1,28,5345,475.8607142857143,28
13098.0,28882.44,28,15968,1031.5157142857142,28
13099.0,207.35999999999999,1,288,207.35999999999999,1
13101.0,695.4,4,478,173.85,4
13102.0,11380.1,37,6366,307.57027027027027,37
13103.0,709.64,3,426,236.54666666666665,3
13104.0,1709.1,9,834,189.89999999999998,9
13105.0,72.0,1,100,72.0,1
13106.0,603.46,2,231,301.73,2
13107.0,5253.07,9,4316,583.6744444444444,9
13108.0,748.46,2,745,374.23,2
13109.0,1134.03,3,757,378.01,3
13110.0,2957.4700000000003,12,763,246.45583333333335,12
13111.0,321.88000000000005,1,180,321.88000000000005,1
13112.0,20.6,1,11,20.6,1
13113.0,18230.07,37,4435,492.7045945945946,37
13114.0,234.38,1,74,234.38,1
13115.0,5494.7,10,3934,549.47,10
13116.0,501.14,1,291,501.14,1
13117.0,2255.66,18,1852,125.31444444444443,18
13118.0,2415.41,9,834,268.37888888888887,9
13119.0,134.9,1,110,134.9,1
13120.0,30.599999999999998,1,12,30.599999999999998,1
13121.0,283.73,1,252,283.73,1
13122.0,922.39,2,585,461.195,2
13123.0,506.75,2,268,253.375,2
13124.0,4641.66,4,2738,1160.415,4
13125.0,148.62,1,53,148.62,1
13126.0,3774.81,13,3289,290.37,13
13127.0,259.17,1,127,259.17,1
13128.0,263.5,1,31,263.5,1
13129.0,233.25,2,296,116.625,2
13130.0,64.0,1,32,64.0,1
13131.0,3313.77,7,1523,473.3957142857143,7
13132.0,77.3,1,20,77.3,1
13133.0,200.45000000000002,3,55,66.81666666666668,3
13134.0,2475.23,6,1364,412.53833333333336,6
13135.0,3371.45,2,4423,1685.725,2
13136.0,6274.56,13,3109,482.65846153846155,13
13137.0,7586.94,16,4238,474.18375,16
13138.0,1274.01,7,593,182.00142857142856,7
13139.0,8202.98,8,4614,1025.3725,8
13140.0,1054.92,5,572,210.984,5
13141.0,7656.08,17,5159,450.35764705882355,17
13142.0,307.09,1,258,307.09,1
13143.0,405.1,1,198,405.1,1
13144.0,135.35,2,29,67.675,2
13145.0,1128.52,7,265,161.21714285714285,7
13146.0,228.91,1,154,228.91,1
13147.0,712.8000000000001,4,144,178.20000000000002,4
13148.0,8497.82,26,4487,326.83923076923077,26
13149.0,1676.06,4,1280,419.015,4
13150.0,449.96999999999997,3,171,149.98999999999998,3
13151.0,2465.21,3,813,821.7366666666667,3
13152.0,2146.38,7,977,306.6257142857143,7
13153.0,486.22,1,418,486.22,1
13154.0,1624.84,3,976,541.6133333333333,3
13155.0,1370.48,6,741,228.41333333333333,6
13156.0,1586.54,3,914,528.8466666666667,3
13157.0,5687.36,9,4762,631.9288888888889,9
13158.0,1508.18,5,992,301.636,5
13159.0,1429.35,4,1058,357.3375,4
13160.0,91.8,1,56,91.8,1
13161.0,472.13,2,105,236.065,2
13162.0,9275.49,16,5755,579.718125,16
13163.0,17.65,1,3,17.65,1
13164.0,372.2,2,120,186.1,2
13165.0,1451.16,3,1736,483.72,3
13166.0,875.93,2,522,437.965,2
13167.0,1125.15,5,1007,225.03000000000003,5
13168.0,1840.73,5,898,368.146,5
13169.0,840.08,3,296,280.0266666666667,3
13170.0,108.81,1,141,108.81,1
13171.0,468.41,3,229,156.13666666666668,3
13172.0,69.6,1,48,69.6,1
13173.0,2399.82,11,1481,218.16545454545457,11
13174.0,7995.36,12,3794,666.28,12
13175.0,831.45,2,423,415.725,2
13176.0,481.49,1,448,481.49,1
13177.0,512.2,2,180,256.1,2
13178.0,14059.19,21,8778,669.4852380952382,21
13179.0,572.3100000000001,1,368,572.3100000000001,1
13180.0,86.10000000000001,1,42,86.10000000000001,1
13181.0,359.69,1,171,359.69,1
13182.0,121.18,1,201,121.18,1
13183.0,7036.18,15,4027,469.07866666666666,15
13184.0,1668.95,10,1662,166.895,10
13185.0,71.4,1,12,71.4,1
13186.0,1575.89,3,820,525.2966666666667,3
13187.0,341.36,4,296,85.34,4
13188.0,114.60000000000001,1,25,114.60000000000001,1
13189.0,260.68,2,842,130.34,2
13190.0,570.66,3,308,190.22,3
13191.0,164.69,1,115,164.69,1
13192.0,2558.58,6,1629,426.43,6
13193.0,112.08,1,46,112.08,1
13194.0,472.78,2,326,236.39,2
13195.0,136.73,1,70,136.73,1
13196.0,3068.84,7,2006,438.4057142857143,7
13197.0,373.01000000000005,1,204,373.01000000000005,1
13198.0,4974.2300000000005,8,3449,621.7787500000001,8
13199.0,15964.210000000001,67,11567,238.27179104477614,67
13200.0,870.09,4,516,217.5225,4
13201.0,1233.06,4,1036,308.265,4
13202.0,1580.3,7,572,225.75714285714284,7
13203.0,2648.25,10,2413,264.825,10
13204.0,966.6600000000001,1,428,966.6600000000001,1
13205.0,2803.2,1,256,2803.2,1
13206.0,8308.19,13,7086,639.0915384615384,13
13207.0,535.86,4,178,133.965,4
13208.0,1976.3,9,1343,219.58888888888887,9
13209.0,8509.51,13,5781,654.5776923076924,13
13210.0,353.48,1,316,353.48,1
13211.0,2618.77,10,1845,261.877,10
13212.0,786.83,3,309,262.2766666666667,3
13213.0,3851.52,11,2962,350.1381818181818,11
13214.0,3264.23,7,2966,466.31857142857143,7
13215.0,81.6,1,96,81.6,1
13216.0,333.74,1,297,333.74,1
13217.0,666.48,4,512,166.62,4
13218.0,62.63999999999999,1,88,62.63999999999999,1
13219.0,76.23,1,11,76.23,1
13220.0,1336.0900000000001,5,396,267.218,5
13221.0,847.41,2,244,423.705,2
13222.0,88.5,1,30,88.5,1
13223.0,969.1200000000001,6,568,161.52,6
13224.0,2155.95,2,1518,1077.975,2
13225.0,16260.07,16,7401,1016.254375,16
13226.0,312.46,2,179,156.23,2
13227.0,257.7,1,99,257.7,1
13228.0,358.0,1,200,358.0,1
13229.0,160.95,1,63,160.95,1
13230.0,6120.01,30,3520,204.00033333333334,30
13232.0,1328.35,7,773,189.7642857142857,7
13233.0,1176.46,4,1604,294.115,4
13234.0,346.5,2,159,173.25,2
13235.0,1031.07,1,441,1031.07,1
13236.0,744.85,2,416,372.425,2
13237.0,643.0,1,128,643.0,1
13238.0,1006.63,6,442,167.77166666666668,6
13239.0,1594.69,5,1151,318.938,5
13240.0,1475.79,8,709,184.47375,8
13241.0,112.53,1,46,112.53,1
13242.0,699.4,7,350,99.91428571428571,7
13243.0,1220.38,5,554,244.07600000000002,5
13244.0,121.74000000000001,1,38,121.74000000000001,1
13245.0,989.22,2,371,494.61,2
13246.0,3351.75,11,2796,304.70454545454544,11
13247.0,501.12,4,328,125.28,4
13248.0,465.68,2,305,232.84,2
13249.0,1608.93,9,1246,178.77,9
13250.0,253.09,2,107,126.545,2
13251.0,252.68,1,215,252.68,1
13252.0,399.3,2,134,199.65,2
13253.0,2951.11,4,3015,737.7775,4
13254.0,51.410000000000004,1,43,51.410000000000004,1
13255.0,678.76,3,407,226.25333333333333,3
13257.0,149.75,1,33,149.75,1
13258.0,1009.43,5,446,201.886,5
13259.0,1402.54,9,503,155.83777777777777,9
13260.0,557.62,1,142,557.62,1
13261.0,944.1,2,210,472.05,2
13262.0,573.45,3,247,191.15,3
13263.0,8676.2,39,5372,222.4666666666667,39
13264.0,722.5600000000001,1,375,722.5600000000001,1
13265.0,2092.66,5,1740,418.532,5
13266.0,6135.04,19,6837,322.89684210526315,19
13267.0,9429.81,36,3959,261.93916666666667,36
13268.0,3174.75,11,3624,288.6136363636364,11
13269.0,8537.32,28,6366,304.9042857142857,28
13270.0,590.0,1,200,590.0,1
13271.0,211.49,1,240,211.49,1
13272.0,276.56,2,96,138.28,2
13273.0,138.98,1,153,138.98,1
13274.0,360.85,1,199,360.85,1
13275.0,238.86,2,138,119.43,2
13276.0,1891.91,5,840,378.382,5
13277.0,523.3,7,382,74.75714285714285,7
13278.0,1435.85,4,1358,358.9625,4
13279.0,137.75,1,73,137.75,1
13280.0,2293.33,7,1489,327.61857142857144,7
13281.0,350.85,1,201,350.85,1
13282.0,1313.19,4,410,328.2975,4
13283.0,373.36,4,204,93.34,4
13284.0,201.19,1,91,201.19,1
13285.0,3364.59,6,2457,560.765,6
13286.0,734.91,1,274,734.91,1
13287.0,781.59,3,429,260.53000000000003,3
13288.0,927.61,5,379,185.522,5
13289.0,307.95,1,119,307.95,1
13290.0,208.63,1,1,208.63,1
13291.0,3270.79,11,1600,297.3445454545454,11
13292.0,994.51,5,530,198.902,5
13293.0,1192.94,6,555,198.82333333333335,6
13294.0,1689.53,3,996,563.1766666666666,3
13295.0,1101.97,4,733,275.4925,4
13296.0,792.51,6,653,132.085,6
13297.0,4368.62,7,2694,624.0885714285714,7
13298.0,360.0,1,96,360.0,1
13299.0,1218.7,3,416,406.23333333333335,3
13300.0,1285.51,3,455,428.50333333333333,3
13301.0,618.09,4,345,154.5225,4
13302.0,159.2,2,12,79.6,2
13303.0,61.72,1,26,61.72,1
13304.0,1217.99,4,716,304.4975,4
13305.0,3616.41,16,2228,226.025625,16
13306.0,53.65,1,74,53.65,1
13307.0,273.34,3,140,91.11333333333333,3
13308.0,1670.3700000000001,4,1073,417.59250000000003,4
13309.0,1706.3700000000001,6,1914,284.39500000000004,6
13310.0,1541.2,5,816,308.24,5
13311.0,598.57,2,305,299.285,2
13312.0,124.75,1,41,124.75,1
13313.0,3445.32,12,2308,287.11,12
13314.0,775.94,3,560,258.6466666666667,3
13315.0,310.26,1,232,310.26,1
13316.0,12940.82,10,19931,1294.0819999999999,10
13317.0,6486.091,19,3149,341.3732105263158,19
13318.0,640.76,3,304,213.58666666666667,3
13319.0,21323.22,58,8974,367.6417241379311,58
13320.0,2211.6,6,1509,368.59999999999997,6
13321.0,567.36,2,372,283.68,2
13322.0,199.48000000000002,1,117,199.48000000000002,1
13323.0,787.85,5,175,157.57,5
13324.0,10513.47,18,8448,584.0816666666666,18
13325.0,675.3,1,240,675.3,1
13326.0,281.76,1,140,281.76,1
13327.0,9134.48,20,4203,456.724,20
13328.0,1308.48,1,680,1308.48,1
13329.0,4808.77,8,3311,601.09625,8
13330.0,2796.1,6,1951,466.01666666666665,6
13331.0,262.4,1,54,262.4,1
13332.0,350.9,1,179,350.9,1
13333.0,1015.74,3,685,338.58,3
13334.0,6201.8,5,3198,1240.3600000000001,5
13336.0,795.12,1,559,795.12,1
13337.0,1575.26,1,980,1575.26,1
13338.0,2445.62,4,1151,611.405,4
13339.0,860.12,1,326,860.12,1
13340.0,22100.56,12,9636,1841.7133333333334,12
13341.0,775.85,1,301,775.85,1
13343.0,353.43,1,135,353.43,1
13344.0,2511.69,3,952,837.23,3
13345.0,389.5,1,141,389.5,1
13346.0,299.4,6,180,49.9,6
13347.0,341.36,1,205,341.36,1
13348.0,233.76,1,136,233.76,1
13349.0,247.32,1,225,247.32,1
13350.0,979.12,2,287,489.56,2
13351.0,373.94,1,117,373.94,1
13352.0,397.97999999999996,1,321,397.97999999999996,1
13354.0,743.53,1,604,743.53,1
13355.0,674.7,1,314,674.7,1
13356.0,768.24,1,325,768.24,1
13357.0,3805.5099999999998,5,2112,761.102,5
13358.0,439.03,1,285,439.03,1
13359.0,1043.31,2,381,521.655,2
13360.0,1553.65,4,942,388.4125,4
13361.0,1450.5,2,324,725.25,2
13362.0,5394.07,7,2481,770.5814285714285,7
13363.0,1723.86,3,1146,574.62,3
13364.0,134.95999999999998,1,71,134.95999999999998,1
13365.0,2225.37,2,1247,1112.685,2
13366.0,56.160000000000004,1,144,56.160000000000004,1
13367.0,510.20000000000005,1,253,510.20000000000005,1
13368.0,1121.5,4,606,280.375,4
13369.0,308.28000000000003,1,149,308.28000000000003,1
13370.0,754.87,1,343,754.87,1
13371.0,2297.66,2,1019,1148.83,2
13372.0,378.64,1,159,378.64,1
13373.0,7587.1900000000005,6,4263,1264.5316666666668,6
13374.0,422.8,2,135,211.4,2
13375.0,1792.23,2,1124,896.115,2
13376.0,1019.76,3,493,339.92,3
13377.0,1552.88,2,748,776.44,2
13379.0,572.56,3,601,190.85333333333332,3
13380.0,62.4,1,48,62.4,1
13381.0,8224.37,12,5125,685.3641666666667,12
13382.0,1387.58,5,863,277.51599999999996,5
13383.0,305.28000000000003,1,288,305.28000000000003,1
13384.0,6680.83,11,4142,607.3481818181818,11
13385.0,534.57,1,281,534.57,1
13386.0,835.46,2,514,417.73,2
13387.0,186.94,1,123,186.94,1
13388.0,1185.65,3,701,395.2166666666667,3
13389.0,797.96,3,429,265.9866666666667,3
13390.0,544.08,1,224,544.08,1
13391.0,59.8,1,4,59.8,1
13392.0,91.14,1,82,91.14,1
13393.0,1131.45,4,662,282.8625,4
13394.0,6621.7,19,5354,348.5105263157895,19
13395.0,1180.23,3,1660,393.41,3
13396.0,1360.99,2,600,680.495,2
13397.0,3191.87,10,1336,319.187,10
13398.0,670.34,2,341,335.17,2
13399.0,275.4,3,120,91.8,3
13400.0,310.83,1,284,310.83,1
13402.0,1226.8500000000001,4,917,306.71250000000003,4
13403.0,229.5,3,114,76.5,3
13404.0,252.49,2,111,126.245,2
13405.0,1213.811,6,855,202.30183333333332,6
13406.0,568.92,2,292,284.46,2
13407.0,2244.7,3,1690,748.2333333333332,3
13408.0,50174.782,106,28675,473.347,106
13410.0,2201.96,9,1244,244.66222222222223,9
13411.0,213.55,1,72,213.55,1
13412.0,487.34999999999997,1,176,487.34999999999997,1
13413.0,429.44,6,455,71.57333333333334,6
13414.0,2494.14,6,2702,415.69,6
13415.0,784.17,4,496,196.0425,4
13416.0,940.8000000000001,3,208,313.6,3
13417.0,1669.49,6,532,278.24833333333333,6
13418.0,11559.66,31,7354,372.8922580645161,31
13419.0,221.06,1,275,221.06,1
13420.0,159.85,2,101,79.925,2
13421.0,4058.75,8,2351,507.34375,8
13422.0,2626.3,1,1326,2626.3,1
13423.0,217.03,1,141,217.03,1
13424.0,572.77,1,529,572.77,1
13425.0,3390.4300000000003,5,2358,678.086,5
13426.0,8167.38,22,4868,371.24454545454546,22
13427.0,1006.53,6,880,167.755,6
13428.0,478.54,3,356,159.51333333333335,3
13429.0,1006.8,4,1390,251.7,4
13430.0,679.45,2,751,339.725,2
13431.0,3316.24,8,1570,414.53,8
13432.0,439.1,2,217,219.55,2
13433.0,658.3199999999999,4,190,164.57999999999998,4
13434.0,1666.8600000000001,5,864,333.372,5
13435.0,4447.33,9,2754,494.1477777777778,9
13436.0,196.89,1,76,196.89,1
13437.0,3408.06,7,1283,486.86571428571426,7
13438.0,46.5,1,10,46.5,1
13439.0,986.61,3,952,328.87,3
13440.0,1295.25,7,573,185.03571428571428,7
13441.0,720.9,2,520,360.45,2
13442.0,419.87,3,115,139.95666666666668,3
13443.0,1273.16,6,805,212.19333333333336,6
13444.0,619.08,2,331,309.54,2
13445.0,241.89999999999998,1,198,241.89999999999998,1
13446.0,3881.89,11,2403,352.8990909090909,11
13447.0,1129.14,3,584,376.38000000000005,3
13448.0,8745.93,13,4195,672.7638461538462,13
13449.0,291.88,1,222,291.88,1
13450.0,4120.04,13,4318,316.92615384615385,13
13451.0,7090.06,11,5229,644.5509090909092,11
13452.0,729.8,3,6,243.26666666666665,3
13453.0,781.6899999999999,3,341,260.56333333333333,3
13454.0,219.87,1,198,219.87,1
13455.0,2212.9900000000002,6,795,368.8316666666667,6
13456.0,1766.72,6,765,294.4533333333333,6
13457.0,148.22,2,96,74.11,2
13458.0,11959.27,16,6760,747.454375,16
13459.0,1160.4099999999999,2,986,580.2049999999999,2
13460.0,183.44,2,286,91.72,2
13461.0,4160.0,6,3132,693.3333333333334,6
13462.0,1153.85,5,697,230.76999999999998,5
13464.0,3097.64,6,1440,516.2733333333333,6
13465.0,931.12,2,584,465.56,2
13466.0,1013.35,5,660,202.67000000000002,5
13467.0,1071.91,2,580,535.955,2
13468.0,12793.28,72,5617,177.68444444444447,72
13469.0,82.4,1,52,82.4,1
13470.0,165.0,2,100,82.5,2
13471.0,2501.84,4,1583,625.46,4
13472.0,592.24,2,310,296.12,2
13473.0,2657.7599999999998,8,1000,332.21999999999997,8
13474.0,646.59,3,318,215.53,3
13475.0,1431.78,4,1012,357.945,4
13476.0,2061.4700000000003,5,713,412.29400000000004,5
13477.0,2819.17,11,2091,256.28818181818184,11
13478.0,2215.78,5,1189,443.15600000000006,5
13479.0,851.37,4,716,212.8425,4
13480.0,627.82,2,362,313.91,2
13481.0,3830.84,11,2055,348.2581818181818,11
13482.0,336.09,2,187,168.045,2
13483.0,140.34,1,160,140.34,1
13484.0,790.72,3,224,263.5733333333333,3
13485.0,3019.2200000000003,11,1798,274.4745454545455,11
13486.0,1122.41,3,669,374.1366666666667,3
13487.0,846.87,5,362,169.374,5
13488.0,14205.96,23,7375,617.6504347826086,23
13489.0,449.52,4,560,112.38,4
13490.0,154.25,1,25,154.25,1
13491.0,4467.66,27,2349,165.46888888888887,27
13492.0,1269.84,3,408,423.28,3
13493.0,618.63,2,380,309.315,2
13494.0,316.26000000000005,1,162,316.26000000000005,1
13495.0,4863.31,10,2465,486.331,10
13496.0,653.33,2,341,326.665,2
13497.0,1166.83,6,525,194.47166666666666,6
13498.0,327.38,1,362,327.38,1
13499.0,1159.11,5,1365,231.82199999999997,5
13500.0,1466.3,4,838,366.575,4
13501.0,2885.11,3,1253,961.7033333333334,3
13502.0,780.5,5,490,156.1,5
13503.0,1859.24,6,1105,309.87333333333333,6
13504.0,295.93,1,178,295.93,1
13505.0,4393.63,4,2486,1098.4075,4
13506.0,1338.08,5,942,267.616,5
13507.0,2479.16,4,1597,619.79,4
13508.0,287.05,2,180,143.525,2
13509.0,1114.72,8,1214,139.34,8
13510.0,4558.29,11,3044,414.39,11
13511.0,282.76,1,60,282.76,1
13512.0,713.39,4,419,178.3475,4
13513.0,824.59,3,364,274.86333333333334,3
13514.0,815.9000000000001,4,288,203.97500000000002,4
13515.0,1265.82,6,819,210.97,6
13516.0,1685.26,4,1114,421.315,4
13517.0,2128.42,3,1369,709.4733333333334,3
13518.0,627.16,1,382,627.16,1
13519.0,343.21,2,133,171.605,2
13520.0,6606.0,11,3179,600.5454545454545,11
13521.0,1071.73,3,718,357.24333333333334,3
13522.0,125.80000000000001,1,44,125.80000000000001,1
13523.0,4534.57,6,1989,755.7616666666667,6
13524.0,680.1800000000001,5,324,136.036,5
13525.0,628.78,2,394,314.39,2
13526.0,1182.0,2,1911,591.0,2
13527.0,4541.29,12,2736,378.44083333333333,12
13529.0,307.76,2,74,153.88,2
13530.0,402.97999999999996,1,272,402.97999999999996,1
13531.0,1433.07,6,497,238.845,6
13532.0,210.31,1,129,210.31,1
13533.0,269.09,3,202,89.69666666666666,3
13534.0,7720.9,35,3869,220.59714285714284,35
13535.0,89.5,1,10,89.5,1
13536.0,3444.39,7,2126,492.05571428571426,7
13537.0,717.85,2,337,358.925,2
13538.0,3103.13,12,959,258.5941666666667,12
13539.0,1569.3600000000001,7,710,224.19428571428574,7
13540.0,632.39,3,189,210.79666666666665,3
13541.0,785.25,2,279,392.625,2
13542.0,3959.4900000000002,17,804,232.91117647058826,17
13543.0,1439.6100000000001,2,329,719.8050000000001,2
13544.0,790.2,6,331,131.70000000000002,6
13545.0,364.93,2,252,182.465,2
13546.0,1086.24,5,587,217.248,5
13547.0,167.08,1,79,167.08,1
13548.0,901.44,3,558,300.48,3
13549.0,1005.8,8,554,125.725,8
13550.0,342.55,1,430,342.55,1
13551.0,244.2,2,36,122.1,2
13552.0,6948.92,22,2630,315.86,22
13553.0,499.6,1,201,499.6,1
13554.0,1629.35,7,578,232.7642857142857,7
13555.0,8891.84,13,4762,683.9876923076923,13
13556.0,200.82,2,134,100.41,2
13557.0,3032.26,13,2398,233.25076923076924,13
13558.0,594.52,4,338,148.63,4
13559.0,990.0,2,360,495.0,2
13560.0,171.42000000000002,1,63,171.42000000000002,1
13561.0,1803.4,11,1125,163.94545454545457,11
13562.0,4838.18,8,1603,604.7725,8
13563.0,777.53,2,209,388.765,2
13564.0,16498.97,37,8878,445.91810810810813,37
13565.0,414.8,3,260,138.26666666666668,3
13566.0,1688.6,5,1257,337.71999999999997,5
13567.0,1079.29,4,643,269.8225,4
13568.0,187.05,1,66,187.05,1
13569.0,726.54,4,345,181.635,4
13570.0,239.49,1,161,239.49,1
13571.0,4537.26,26,3191,174.51000000000002,26
13572.0,1384.25,1,534,1384.25,1
13573.0,904.52,6,647,150.75333333333333,6
13574.0,404.45,1,304,404.45,1
13575.0,732.0699999999999,5,449,146.414,5
13576.0,11202.59,28,4506,400.09250000000003,28
13577.0,3489.28,11,1661,317.20727272727277,11
13578.0,147.66,1,127,147.66,1
13579.0,1374.34,5,718,274.868,5
13580.0,107.75,1,45,107.75,1
13581.0,280.53000000000003,2,119,140.26500000000001,2
13582.0,241.68,2,106,120.84,2
13583.0,1445.031,2,1097,722.5155,2
13584.0,385.7,3,360,128.56666666666666,3
13585.0,684.54,3,1386,228.17999999999998,3
13586.0,127.28,1,38,127.28,1
13587.0,1673.5,4,664,418.375,4
13588.0,2478.95,9,2606,275.43888888888887,9
13589.0,1120.74,6,293,186.79,6
13590.0,6336.04,18,5271,352.0022222222222,18
